Year,Name,Position,College,Rating
2018,Brendon Harris,S,Vanderbilt Commodores,0.8907
2018,Salua Masina,OLB,Vanderbilt Commodores,0.8863
2018,Tre Douglas,CB,Vanderbilt Commodores,0.8835
2018,Allan Walters,PRO,Vanderbilt Commodores,0.8784
2018,Dan Dawkins,OC,Vanderbilt Commodores,0.8749
2018,Gavin Schoenwald,TE,Vanderbilt Commodores,0.8722
2018,Dashaun Jerkins,S,Vanderbilt Commodores,0.8706
2018,C.J. Bolar,WR,Vanderbilt Commodores,0.8680
2018,Elijah McAllister,OLB,Vanderbilt Commodores,0.8642
2018,Ben Bresnahan,TE,Vanderbilt Commodores,0.8635
2018,Maxwell Worship,S,Vanderbilt Commodores,0.8538
2018,Amir Abdur-Rahman,WR,Vanderbilt Commodores,0.8518
2018,Ja'Veon Marlow,RB,Vanderbilt Commodores,0.8485
2018,Tyler Steen,OT,Vanderbilt Commodores,0.8464
2018,Wyatt Smock,OG,Vanderbilt Commodores,0.8464
2018,BJ Anderson,WR,Vanderbilt Commodores,0.8255
2018,Javan Rice,K,Vanderbilt Commodores,0.8076
2018,Lorenza Surgers,WDE,Vanderbilt Commodores,0.7882
2019,Samuel Oram-Jones,RB,Vanderbilt Commodores,NA
2019,Anfernee Orji,S,Vanderbilt Commodores,0.8878
2019,Dontye Carriere-Williams,CB,Vanderbilt Commodores,0.8737
2019,Daevion Davis,DT,Vanderbilt Commodores,0.8726
2019,Derek Green,DT,Vanderbilt Commodores,0.8719
2019,Justin Harris,S,Vanderbilt Commodores,0.8641
2019,Devin Boddie Jr.,WR,Vanderbilt Commodores,0.8630
2019,Jayden Harrison,WR,Vanderbilt Commodores,0.8611
2019,Keyon Henry-Brooks,RB,Vanderbilt Commodores,0.8589
2019,Brayden Bapst,OT,Vanderbilt Commodores,0.8589
2019,Christian James,WDE,Vanderbilt Commodores,0.8578
2019,Jamil Muhammad,ATH,Vanderbilt Commodores,0.8563
2019,Joel DeCoursey,TE,Vanderbilt Commodores,0.8541
2019,Jaylen Mahoney,CB,Vanderbilt Commodores,0.8433
2019,Donald Fitzgerald,OT,Vanderbilt Commodores,0.8422
2019,Julian Hernandez,OG,Vanderbilt Commodores,0.8404
2019,Nate Clifton,OT,Vanderbilt Commodores,0.8337
2019,Lashawn Paulino-Bell,WDE,Vanderbilt Commodores,0.8317
2019,JR Tran-Reno,APB,Vanderbilt Commodores,0.8311
2019,Justin Ball,ATH,Vanderbilt Commodores,0.8281
2019,Gabe Jeudy-Lally,CB,Vanderbilt Commodores,0.8256
2019,Brandon Maddox,DT,Vanderbilt Commodores,0.8248
2019,Jared Wheatley,P,Vanderbilt Commodores,0.7867
2020,Michael Spencer,OLB,Vanderbilt Commodores,NA
2020,De'Rickey Wright,ATH,Vanderbilt Commodores,0.8926
2020,Donovan Kaufman,S,Vanderbilt Commodores,0.8897
2020,Kevo Wesley,OT,Vanderbilt Commodores,0.8826
2020,Ken Seals,PRO,Vanderbilt Commodores,0.8815
2020,Mike Wright,DUAL,Vanderbilt Commodores,0.8800
2020,Diego LaMonica,TE,Vanderbilt Commodores,0.8648
2020,Will Sheppard,WR,Vanderbilt Commodores,0.8611
2020,Logan Kyle,WR,Vanderbilt Commodores,0.8589
2020,Rocko Griffin,ATH,Vanderbilt Commodores,0.8530
2020,Bradley Ashmore,OT,Vanderbilt Commodores,0.8522
2020,Jason Brooks,OG,Vanderbilt Commodores,0.8522
2020,Chase Lloyd,ATH,Vanderbilt Commodores,0.8474
2020,Ben Cox,OT,Vanderbilt Commodores,0.8433
2020,Griffin Lampton,OLB,Vanderbilt Commodores,0.8411
2020,Ethan Barr,ILB,Vanderbilt Commodores,0.8311
2020,Jeremy Moussa,PRO,Vanderbilt Commodores,0.8281
2020,Danny Clark,PRO,Vanderbilt Commodores,0.8217
2020,Raashaan Wilkins,SDE,Vanderbilt Commodores,0.8106
2020,Wesley Schelling,LS,Vanderbilt Commodores,0.7700
2021,Marcus Bradley,DT,Vanderbilt Commodores,0.9220
2021,Quincy Skinner Jr.,WR,Vanderbilt Commodores,0.8800
2021,Devin Lee,DT,Vanderbilt Commodores,0.8707
2021,John Howse IV,CB,Vanderbilt Commodores,0.8648
2021,Terion Sugick,DT,Vanderbilt Commodores,0.8619
2021,Michael Mincey,ILB,Vanderbilt Commodores,0.8585
2021,Xavier Castillo,OG,Vanderbilt Commodores,0.8563
2021,Jacques Hunter,SDE,Vanderbilt Commodores,0.8519
2021,CJ Taylor,S,Vanderbilt Commodores,0.8500
2021,James Ziglor III,CB,Vanderbilt Commodores,0.8489
2021,Errington Truesdell,ILB,Vanderbilt Commodores,0.8456
2021,Tyson Russell,CB,Vanderbilt Commodores,0.8444
2021,Dylan Betts-Pauley,RB,Vanderbilt Commodores,0.8444
2021,Tyler Bence,DT,Vanderbilt Commodores,0.8444
2021,Jake Ketschek,OT,Vanderbilt Commodores,0.8444
2021,Marlen Sewell,CB,Vanderbilt Commodores,0.8415
2021,Gage Pitchford,OT,Vanderbilt Commodores,0.8411
2021,Alan Wright,ATH,Vanderbilt Commodores,0.8411
2021,Gunnar Hansen,OT,Vanderbilt Commodores,0.8389
2021,Miles Capers,WDE,Vanderbilt Commodores,0.8359
2021,Gamarion Carter,WR,Vanderbilt Commodores,0.8344
2021,Ezra McAllister,WR,Vanderbilt Commodores,0.8315
2021,Patrick Smith,RB,Vanderbilt Commodores,0.8248
2022,Daniel Martin,LB,Vanderbilt Commodores,0.9045
2022,Jadais Richard,S,Vanderbilt Commodores,0.8959
2022,AJ Swann,QB,Vanderbilt Commodores,0.8922
2022,Langston Patterson,LB,Vanderbilt Commodores,0.8837
2022,Darren Agu,Edge,Vanderbilt Commodores,0.8837
2022,Leyton Nelson,OT,Vanderbilt Commodores,0.8804
2022,Trudell Berry,CB,Vanderbilt Commodores,0.8790
2022,Quantaves Gaskins,CB,Vanderbilt Commodores,0.8781
2022,Bradley Mann,DL,Vanderbilt Commodores,0.8752
2022,Jameson Wharton,CB,Vanderbilt Commodores,0.8741
2022,Maurice Edwards,RB,Vanderbilt Commodores,0.8730
2022,Daveon Walker,WR,Vanderbilt Commodores,0.8689
2022,Jayden McGowan,WR,Vanderbilt Commodores,0.8689
2022,Grayson Morgan,OT,Vanderbilt Commodores,0.8674
2022,Yilanan Ouattara,DL,Vanderbilt Commodores,0.8656
2022,Cole Spence,TE,Vanderbilt Commodores,0.8648
2022,BJ Diakite,Edge,Vanderbilt Commodores,0.8644
2022,Jeffrey Ugochukwu,S,Vanderbilt Commodores,0.8644
2022,Drew Dickey,PRO,Vanderbilt Commodores,0.8611
2022,Chase Gillespie,RB,Vanderbilt Commodores,0.8607
2022,Linus Zunk,DL,Vanderbilt Commodores,0.8600
2022,Steven Sannieniola,S,Vanderbilt Commodores,0.8600
2022,Bryce Cowan,LB,Vanderbilt Commodores,0.8578
2022,Savion Riley,S,Vanderbilt Commodores,0.8500
2022,Levi Harber,IOL,Vanderbilt Commodores,0.8426
2022,Walter Taylor III,QB,Vanderbilt Commodores,0.8381
2022,David Siegel,OT,Vanderbilt Commodores,0.8348
2023,Martel Hight,CB,Vanderbilt Commodores,0.8941
2023,London Humphreys,WR,Vanderbilt Commodores,0.8876
2023,Sedrick Alexander,RB,Vanderbilt Commodores,0.8744
2023,De'Marion Thomas,DL,Vanderbilt Commodores,0.8728
2023,Ethan Crisp,LB,Vanderbilt Commodores,0.8719
2023,Barrett Maddox,OT,Vanderbilt Commodores,0.8703
2023,AJ Newberry,RB,Vanderbilt Commodores,0.8656
2023,Anthony Miles,IOL,Vanderbilt Commodores,0.8645
2023,Jailen Ruth,LB,Vanderbilt Commodores,0.8622
2023,Jalen Gilbert,S,Vanderbilt Commodores,0.8611
2023,Deago Benson,RB,Vanderbilt Commodores,0.8597
2023,Dante Kelly,LB,Vanderbilt Commodores,0.8592
2023,Duran Parish,WR,Vanderbilt Commodores,0.8581
2023,Evan Herrmann,Edge,Vanderbilt Commodores,0.8575
2023,Josh Palmer,TE,Vanderbilt Commodores,0.8552
2023,Junior Sherrill,WR,Vanderbilt Commodores,0.8542
2023,Ted Gregoire,DL,Vanderbilt Commodores,0.8508
2023,Cooper Starks,IOL,Vanderbilt Commodores,0.8508
2023,Bryan Longwell,LB,Vanderbilt Commodores,0.8478
2023,Kamrean Johnson,WR,Vanderbilt Commodores,0.8353
2023,Misael Sandoval,OT,Vanderbilt Commodores,0.8292
2023,Brock Taylor,K,Vanderbilt Commodores,0.8250
2007,Darrel Young,ILB,Villanova Wildcats,NA
2007,Ben Ijalana,OG,Villanova Wildcats,NA
2009,Rakim Cox,SDE,Villanova Wildcats,NA
2011,Chris Gough,K,Villanova Wildcats,NA
2011,Vince Kowalski,OT,Villanova Wildcats,NA
2011,John Robertson,DUAL,Villanova Wildcats,0.8111
2012,Tanoh Kpassagnon,WDE,Villanova Wildcats,NA
2012,Brad Seaton,OT,Villanova Wildcats,NA
2013,Austin Calitro,ILB,Villanova Wildcats,NA
2014,Steve Weyler,K,Villanova Wildcats,NA
2014,Jeffrey Steeb,ILB,Villanova Wildcats,NA
2014,Malik Reaves,CB,Villanova Wildcats,NA
2014,Ricky Young,DT,Villanova Wildcats,NA
2014,Alessandro Padovani,WR,Villanova Wildcats,NA
2014,Rasaan Stewart,ATH,Villanova Wildcats,0.8204
2014,Taurus Phillips,ATH,Villanova Wildcats,0.7000
2015,Ethan Greenidge,OT,Villanova Wildcats,NA
2016,Changa Hodge,WR,Villanova Wildcats,NA
2016,Gabe Cohen,S,Villanova Wildcats,NA
2016,Paul Grattan,OG,Villanova Wildcats,NA
2017,Jaquan Amos,S,Villanova Wildcats,0.7900
2018,Christian Benford,S,Villanova Wildcats,NA
2019,Jaquan Allen,ATH,Villanova Wildcats,0.8111
2019,Wyatt Hummel,OT,Villanova Wildcats,0.7894
2020,Tyrell Mims,CB,Villanova Wildcats,NA
2020,K-Shawn Schulters,S,Villanova Wildcats,0.8700
2020,Ayden Howard,SDE,Villanova Wildcats,0.8300
2020,Mitchell Bothwell,TE,Villanova Wildcats,0.8300
2020,Dapree Bryant,WR,Villanova Wildcats,0.8256
2020,Ricky Ortega,DUAL,Villanova Wildcats,0.8019
2020,Timothy Furgeson,OLB,Villanova Wildcats,0.7700
2021,Bryce Ganious,OC,Villanova Wildcats,NA
2022,Devon Marshall,S,Villanova Wildcats,NA
2023,Kyle Fay,OT,Villanova Wildcats,NA
2023,Isaiah Ragland,RB,Villanova Wildcats,NA
2023,Chris McCullers,IOL,Villanova Wildcats,NA
2023,Jayvont Williams,ATH,Villanova Wildcats,NA
2004,Chris Long,SDE,Virginia Cavaliers,0.9000
2004,Nate Lyles,CB,Virginia Cavaliers,0.8778
2004,Ahmad Bradshaw,CB,Virginia Cavaliers,0.8556
2004,Chris Gorham,CB,Virginia Cavaliers,0.8556
2004,Cedric Peerman,APB,Virginia Cavaliers,0.8333
2004,Jon Kirchner,DT,Virginia Cavaliers,0.8333
2004,Tom Santi,TE,Virginia Cavaliers,0.8333
2004,Clint Sintim,SDE,Virginia Cavaliers,0.8333
2004,James Terry,OLB,Virginia Cavaliers,0.8333
2004,Devonta Brown,ILB,Virginia Cavaliers,0.8111
2004,Chris Gould,K,Virginia Cavaliers,0.7889
2004,Jamaal Jackson,S,Virginia Cavaliers,0.7667
2004,Zak Stair,OT,Virginia Cavaliers,0.7667
2004,Scott Deke,PRO,Virginia Cavaliers,0.7444
2004,Theirrien Davis,S,Virginia Cavaliers,0.7444
2004,Kevin Bradley,OLB,Virginia Cavaliers,0.7222
2005,Ryan Weigand,K,Virginia Cavaliers,NA
2005,Vic Hall,ATH,Virginia Cavaliers,0.9222
2005,Branden Albert,OT,Virginia Cavaliers,0.9000
2005,Mikell Simpson,RB,Virginia Cavaliers,0.9000
2005,Rashawn Jackson,FB,Virginia Cavaliers,0.8778
2005,Jeffrey Fitzgerald,SDE,Virginia Cavaliers,0.8778
2005,Brandon Woods,ATH,Virginia Cavaliers,0.8556
2005,Antonio Appleby,SDE,Virginia Cavaliers,0.8556
2005,Will Barker,OT,Virginia Cavaliers,0.8556
2005,Kevin Ogletree,WR,Virginia Cavaliers,0.8333
2005,Aaron Clark,WDE,Virginia Cavaliers,0.8333
2005,Chris Cook,CB,Virginia Cavaliers,0.8333
2005,Maurice Covington,WR,Virginia Cavaliers,0.8333
2005,Jason Fuller,SDE,Virginia Cavaliers,0.8333
2005,Jameel Sewell,DUAL,Virginia Cavaliers,0.8333
2005,Alex Field,TE,Virginia Cavaliers,0.8333
2005,Kevin Crawford,SDE,Virginia Cavaliers,0.8111
2005,John Phillips,TE,Virginia Cavaliers,0.8111
2005,Patrick Slebonick,OT,Virginia Cavaliers,0.7889
2005,Denzel Burrell,OLB,Virginia Cavaliers,0.7889
2005,Darren Childs,ILB,Virginia Cavaliers,0.7667
2006,Keith Payne,RB,Virginia Cavaliers,NA
2006,Mike Parker,CB,Virginia Cavaliers,NA
2006,Raynard Horne,RB,Virginia Cavaliers,NA
2006,Darnell Carter,ILB,Virginia Cavaliers,NA
2006,John-Kevin Dolce,DT,Virginia Cavaliers,NA
2006,B.J. Cabbell,OG,Virginia Cavaliers,NA
2006,Isaac Cain,OG,Virginia Cavaliers,NA
2006,Joe Torchia,TE,Virginia Cavaliers,NA
2006,Trey Womack,S,Virginia Cavaliers,NA
2006,Marc Verica,PRO,Virginia Cavaliers,NA
2006,O.C. Wardlow,ATH,Virginia Cavaliers,0.9024
2006,Sean Gottschalk,SDE,Virginia Cavaliers,0.8798
2006,Matt Leemhuis,S,Virginia Cavaliers,0.8333
2006,John Bivens,OLB,Virginia Cavaliers,0.8333
2006,Chris Dalton,WR,Virginia Cavaliers,0.8111
2006,Almondo Sewell,ILB,Virginia Cavaliers,0.8111
2006,Asa Chapman,DT,Virginia Cavaliers,0.8111
2006,Michael Parker,S,Virginia Cavaliers,0.8000
2006,Deandre Filer,CB,Virginia Cavaliers,0.7667
2006,Jack Shields,TE,Virginia Cavaliers,0.7667
2006,Billy Cuffee,OT,Virginia Cavaliers,0.7222
2006,Nate Collins,SDE,Virginia Cavaliers,0.7000
2007,Dom Joseph,CB,Virginia Cavaliers,NA
2007,Connor Miles,FB,Virginia Cavaliers,NA
2007,Curt Orshoski,FB,Virginia Cavaliers,NA
2007,Matt Snyder,WR,Virginia Cavaliers,NA
2007,Ras-I Dowling,CB,Virginia Cavaliers,0.9444
2007,J'Courtney Williams,OLB,Virginia Cavaliers,0.9274
2007,Peter Lalich,PRO,Virginia Cavaliers,0.9044
2007,Terence Fells-Danzer,FB,Virginia Cavaliers,0.9000
2007,Nick Jenkins,DT,Virginia Cavaliers,0.8933
2007,Lamar Milstead,OT,Virginia Cavaliers,0.8933
2007,Andrew Devlin,TE,Virginia Cavaliers,0.8822
2007,Max Milien,FB,Virginia Cavaliers,0.8778
2007,Chase Minnifield,CB,Virginia Cavaliers,0.8700
2007,Dontrelle Inman,WR,Virginia Cavaliers,0.8633
2007,Jared Detrick,ILB,Virginia Cavaliers,0.8611
2007,Mark Ambrose,TE,Virginia Cavaliers,0.8556
2007,Aaron Taliaferro,ILB,Virginia Cavaliers,0.8556
2007,Dominique Joseph,S,Virginia Cavaliers,0.8444
2007,Chris Hinkebein,K,Virginia Cavaliers,0.8422
2007,Anthony Mihota,OC,Virginia Cavaliers,0.8367
2007,Kris Burd,WR,Virginia Cavaliers,0.8333
2007,Landon Bradley,OT,Virginia Cavaliers,0.8167
2007,Corey Mosley,S,Virginia Cavaliers,0.8111
2007,Jared Green,WR,Virginia Cavaliers,0.7667
2007,Danny Aiken,LS,Virginia Cavaliers,0.7222
2008,John Maghamez,OC,Virginia Cavaliers,NA
2008,Jacob Hodges,WR,Virginia Cavaliers,NA
2008,Ray Keys,WR,Virginia Cavaliers,NA
2008,Zane Parr,SDE,Virginia Cavaliers,NA
2008,Matt Conrath,SDE,Virginia Cavaliers,NA
2008,Brendan Lane,TE,Virginia Cavaliers,NA
2008,Robert Randolph,K,Virginia Cavaliers,NA
2008,Chris Broadnax,CB,Virginia Cavaliers,NA
2008,Johnny Pickett,WR,Virginia Cavaliers,NA
2008,Eric Thornton,WR,Virginia Cavaliers,NA
2008,Brady Stovall,ILB,Virginia Cavaliers,NA
2008,Brian Oden,S,Virginia Cavaliers,NA
2008,Mike Ahunamba,OLB,Virginia Cavaliers,NA
2008,Ryan Shaw,TE,Virginia Cavaliers,NA
2008,Kyle McCartin,TE,Virginia Cavaliers,NA
2008,Trevor Grywatch,OLB,Virginia Cavaliers,NA
2008,Mike Price,OC,Virginia Cavaliers,NA
2008,Cam Johnson,SDE,Virginia Cavaliers,NA
2008,Torrey Mack,RB,Virginia Cavaliers,0.9097
2008,Ausar Walcott,ILB,Virginia Cavaliers,0.8822
2008,Rodney McLeod,S,Virginia Cavaliers,0.8756
2008,Klinton Ruff,DT,Virginia Cavaliers,0.8589
2008,Cameron Johnson,S,Virginia Cavaliers,0.8556
2008,Matt Mihalik,OG,Virginia Cavaliers,0.8556
2008,Bill Schautz,WDE,Virginia Cavaliers,0.8433
2008,Steve Greer,OLB,Virginia Cavaliers,0.8333
2008,Devin Wallace,CB,Virginia Cavaliers,0.8322
2008,Colter Phillips,TE,Virginia Cavaliers,0.8278
2008,Javaris Brown,WR,Virginia Cavaliers,0.8111
2008,Jimmy Howell,P,Virginia Cavaliers,0.8111
2008,Riko Smalls,DUAL,Virginia Cavaliers,0.8111
2008,Aaron Van Kuiken,OT,Virginia Cavaliers,0.8104
2008,Michael Price,OT,Virginia Cavaliers,0.7830
2008,Austin Pasztor,OG,Virginia Cavaliers,0.7667
2008,Rod Wheeler,TE,Virginia Cavaliers,0.7667
2008,Tory Allen,WDE,Virginia Cavaliers,0.7222
2009,Drew Jarrett,K,Virginia Cavaliers,NA
2009,Billy Skrobacz,FB,Virginia Cavaliers,NA
2009,Logan Spangler,P,Virginia Cavaliers,NA
2009,Collin Lundgren,OC,Virginia Cavaliers,NA
2009,Dominique Wallace,RB,Virginia Cavaliers,0.9069
2009,Tim Smith,WR,Virginia Cavaliers,0.8967
2009,Jake Snyder,WDE,Virginia Cavaliers,0.8822
2009,Sean Cascarano,OT,Virginia Cavaliers,0.8778
2009,Tucker Windle,OLB,Virginia Cavaliers,0.8744
2009,Oday Aboushi,OT,Virginia Cavaliers,0.8733
2009,Quintin Hunter,ATH,Virginia Cavaliers,0.8711
2009,Corey Lillard,S,Virginia Cavaliers,0.8678
2009,Luke Bowanko,OG,Virginia Cavaliers,0.8678
2009,LaRoy Reynolds,OLB,Virginia Cavaliers,0.8644
2009,Will Hill,SDE,Virginia Cavaliers,0.8544
2009,Bobby Smith,WR,Virginia Cavaliers,0.8533
2009,Brent Urban,SDE,Virginia Cavaliers,0.8456
2009,Kevin Royal,WR,Virginia Cavaliers,0.8422
2009,Javanti Sparrow,ATH,Virginia Cavaliers,0.8378
2009,Hunter Steward,DT,Virginia Cavaliers,0.8133
2009,Perry Jones,RB,Virginia Cavaliers,0.8022
2009,Connor McCartin,WDE,Virginia Cavaliers,0.7444
2010,Adam Caplinger,OLB,Virginia Cavaliers,NA
2010,Jeremy Dollin,TE,Virginia Cavaliers,NA
2010,Blake Blaze,LS,Virginia Cavaliers,NA
2010,Jon Goss,OC,Virginia Cavaliers,NA
2010,Nick Koutris,OT,Virginia Cavaliers,NA
2010,Joseph Williams,S,Virginia Cavaliers,NA
2010,Drequan Hoskey,CB,Virginia Cavaliers,NA
2010,Kevin Harrington,DT,Virginia Cavaliers,NA
2010,James Valeiras,WR,Virginia Cavaliers,NA
2010,David Marrs,S,Virginia Cavaliers,NA
2010,Andrew Cordasco,TE,Virginia Cavaliers,NA
2010,Matt Fortin,LS,Virginia Cavaliers,NA
2010,Greg Gallop,DT,Virginia Cavaliers,NA
2010,Tyler Smith,DT,Virginia Cavaliers,NA
2010,Cameron Fitch,WDE,Virginia Cavaliers,NA
2010,Morgan Moses,OT,Virginia Cavaliers,0.9141
2010,Kevin Parks,RB,Virginia Cavaliers,0.8789
2010,Miles Gooch,DUAL,Virginia Cavaliers,0.8633
2010,E.J. Scott,WR,Virginia Cavaliers,0.8533
2010,Pablo Alvarez,S,Virginia Cavaliers,0.8533
2010,Khalek Shepherd,RB,Virginia Cavaliers,0.8533
2010,Rijo Walker,CB,Virginia Cavaliers,0.8500
2010,Conner Davis,OT,Virginia Cavaliers,0.8500
2010,Henry Coley,ILB,Virginia Cavaliers,0.8500
2010,Zachary Swanson,TE,Virginia Cavaliers,0.8489
2010,Stephen Lawe,OT,Virginia Cavaliers,0.8167
2010,Mike Rocco,PRO,Virginia Cavaliers,0.8052
2010,Cody Wallace,OT,Virginia Cavaliers,0.8000
2010,Christopher Brathwaite,WDE,Virginia Cavaliers,0.8000
2010,Jake McGee,DUAL,Virginia Cavaliers,0.7667
2011,John Pond,OG,Virginia Cavaliers,NA
2011,Demetrious Nicholson,CB,Virginia Cavaliers,0.9734
2011,Darius Jennings,ATH,Virginia Cavaliers,0.9333
2011,Dominique Terrell,ATH,Virginia Cavaliers,0.9254
2011,Brandon Phelps,ATH,Virginia Cavaliers,0.9234
2011,Clifton Richardson,RB,Virginia Cavaliers,0.9172
2011,David Dean,DT,Virginia Cavaliers,0.8761
2011,Jay Whitmire,OT,Virginia Cavaliers,0.8753
2011,Vincent Croce,DT,Virginia Cavaliers,0.8706
2011,Anthony Harris,ATH,Virginia Cavaliers,0.8619
2011,Daquan Romero,WDE,Virginia Cavaliers,0.8597
2011,Ross Burbank,OG,Virginia Cavaliers,0.8575
2011,Rob Burns,SDE,Virginia Cavaliers,0.8547
2011,Marco Jones,SDE,Virginia Cavaliers,0.8517
2011,Kameron Mack,S,Virginia Cavaliers,0.8508
2011,David Watford,DUAL,Virginia Cavaliers,0.8500
2011,Tim Cwalina,OT,Virginia Cavaliers,0.8467
2011,Caleb Taylor,OLB,Virginia Cavaliers,0.8458
2011,Thompson Brown,SDE,Virginia Cavaliers,0.8442
2011,D.J. Hill,OLB,Virginia Cavaliers,0.8372
2011,Kelby Johnson,OT,Virginia Cavaliers,0.8333
2011,Kyrrel Latimer,S,Virginia Cavaliers,0.8330
2011,Diamonte Bailey,WDE,Virginia Cavaliers,0.8286
2011,Darius Lee,OLB,Virginia Cavaliers,0.8136
2011,Mason Thomas,S,Virginia Cavaliers,0.7731
2012,Nicholas Conte,P,Virginia Cavaliers,NA
2012,James Coleman,P,Virginia Cavaliers,NA
2012,Israel Vaughan,FB,Virginia Cavaliers,NA
2012,Eli Harold,WDE,Virginia Cavaliers,0.9802
2012,Kwontie Moore,ILB,Virginia Cavaliers,0.9493
2012,Mike Moore,SDE,Virginia Cavaliers,0.9223
2012,Greyson Lambert,PRO,Virginia Cavaliers,0.9143
2012,Canaan Severin,WR,Virginia Cavaliers,0.8917
2012,Courtnye Wynn,DT,Virginia Cavaliers,0.8798
2012,Mario Nixon,WR,Virginia Cavaliers,0.8726
2012,Mark Hall,OLB,Virginia Cavaliers,0.8711
2012,Anthony Cooper,WR,Virginia Cavaliers,0.8691
2012,Andre Miles-Redmond,OG,Virginia Cavaliers,0.8682
2012,Matt Johns,PRO,Virginia Cavaliers,0.8600
2012,Kelvin Rainey,CB,Virginia Cavaliers,0.8536
2012,Mike Mooney,OT,Virginia Cavaliers,0.8508
2012,Sean Karl,OT,Virginia Cavaliers,0.8494
2012,Adrian Gamble,WR,Virginia Cavaliers,0.8492
2012,Demeitre Brim,ATH,Virginia Cavaliers,0.8419
2012,Kye Morgan,RB,Virginia Cavaliers,0.8397
2012,C.J. Moore,CB,Virginia Cavaliers,0.8333
2012,Maurice Canady,ATH,Virginia Cavaliers,0.8325
2012,Kyle Dockins,ATH,Virginia Cavaliers,0.8211
2012,Jamall Brown,WR,Virginia Cavaliers,0.8103
2012,Wil Wahee,ATH,Virginia Cavaliers,0.8081
2012,Divante Walker,ATH,Virginia Cavaliers,0.8064
2012,Jackson Matteo,OT,Virginia Cavaliers,0.8031
2012,Ryan Doull,OG,Virginia Cavaliers,0.7852
2012,Trent Corney,ATH,Virginia Cavaliers,NA
2013,Daniel Hamm,RB,Virginia Cavaliers,NA
2013,Taquan Mizzell,RB,Virginia Cavaliers,0.9733
2013,Tim Harris,S,Virginia Cavaliers,0.9182
2013,Kirk Garner,S,Virginia Cavaliers,0.8792
2013,Micah Kiser,OLB,Virginia Cavaliers,0.8784
2013,LaChaston Smith,OLB,Virginia Cavaliers,0.8703
2013,Tyrell Chavis,DT,Virginia Cavaliers,0.8689
2013,Andre Levrone,WR,Virginia Cavaliers,0.8594
2013,Sadiq Olanrewaju,OT,Virginia Cavaliers,0.8594
2013,Keeon Johnson,WR,Virginia Cavaliers,0.8572
2013,Donte Wilkins,DT,Virginia Cavaliers,0.8567
2013,George Adeosun,OT,Virginia Cavaliers,0.8561
2013,Zach Bradshaw,OLB,Virginia Cavaliers,0.8556
2013,Jack McDonald,OG,Virginia Cavaliers,0.8547
2013,Malcolm Cook,S,Virginia Cavaliers,0.8489
2013,Brendan Marshall,PRO,Virginia Cavaliers,0.8481
2013,Eric Smith,OT,Virginia Cavaliers,0.8411
2013,Max Valles,WDE,Virginia Cavaliers,0.8326
2013,Eric Tetlow,OT,Virginia Cavaliers,0.8283
2013,Jack English,SDE,Virginia Cavaliers,0.8083
2013,Connor Wingo-Reeves,OLB,Virginia Cavaliers,0.7919
2014,Quin Blanding,S,Virginia Cavaliers,0.9967
2014,Andrew Brown,DT,Virginia Cavaliers,0.9941
2014,Jamil Kamara,WR,Virginia Cavaliers,0.9407
2014,Steven Moss,OT,Virginia Cavaliers,0.9176
2014,Corwin Cutler,PRO,Virginia Cavaliers,0.8889
2014,Jeffery Farrar,ATH,Virginia Cavaliers,0.8810
2014,Jacob Fieler,OG,Virginia Cavaliers,0.8800
2014,JJ Jackson,SDE,Virginia Cavaliers,0.8531
2014,Darious Latimore,CB,Virginia Cavaliers,0.8483
2014,Jordan Ellis,RB,Virginia Cavaliers,0.8469
2014,Evan Butts,TE,Virginia Cavaliers,0.8458
2014,Darrious Carter,ATH,Virginia Cavaliers,0.8203
2014,Cory Jones,WDE,Virginia Cavaliers,0.8159
2014,Caanan Brown,WDE,Virginia Cavaliers,0.8028
2014,Doni Dowling,ATH,Virginia Cavaliers,0.7883
2014,Michael Biesemier,SDE,Virginia Cavaliers,0.7633
2014,Chris Peace,OLB,Virginia Cavaliers,0.7333
2015,Jahvoni Simmons,ILB,Virginia Cavaliers,0.9337
2015,Terrell Chatman,WR,Virginia Cavaliers,0.8852
2015,CJ Stalker,OLB,Virginia Cavaliers,0.8717
2015,Nick Johns,PRO,Virginia Cavaliers,0.8644
2015,Juan Thornhill,ATH,Virginia Cavaliers,0.8611
2015,Dominic Sheppard,OLB,Virginia Cavaliers,0.8603
2015,David Eldridge,WR,Virginia Cavaliers,0.8572
2015,Olamide Zaccheaus,ATH,Virginia Cavaliers,0.8558
2015,Grant Polk,OT,Virginia Cavaliers,0.8492
2015,James Trucilla,OT,Virginia Cavaliers,0.8442
2015,Myles Robinson,CB,Virginia Cavaliers,0.8408
2015,Steven Wright,WDE,Virginia Cavaliers,0.8372
2015,Tanner Cowley,TE,Virginia Cavaliers,0.8344
2015,Warren Craft,WR,Virginia Cavaliers,0.8344
2015,RJ Proctor,OT,Virginia Cavaliers,0.8336
2015,Christopher Sharp,OLB,Virginia Cavaliers,0.8311
2015,Kareem Gibson,CB,Virginia Cavaliers,0.8289
2015,Ryan Bischoff,OT,Virginia Cavaliers,0.8239
2015,Eric Gallon,OLB,Virginia Cavaliers,0.8217
2015,Eli Hanback,OG,Virginia Cavaliers,0.8211
2015,Richard Burney,TE,Virginia Cavaliers,0.8192
2015,Gladimir Paul,WDE,Virginia Cavaliers,0.8147
